runtime_source,asset_url,asset_type,present_200,local_path,status
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/14443.1c99581a.js,.js,True,raw/iclass.tku.edu.tw/static/14443.1c99581a.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/14891-1970a0da.js,.js,True,raw/iclass.tku.edu.tw/static/14891-1970a0da.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/14928.4c317cb2.js,.js,True,raw/iclass.tku.edu.tw/static/14928.4c317cb2.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15134.dcd0c372.js,.js,True,raw/iclass.tku.edu.tw/static/15134.dcd0c372.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15175.90f6375a.js,.js,True,raw/iclass.tku.edu.tw/static/15175.90f6375a.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15308-97fc56c1.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/15308-97fc56c1.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15308.55a1cc0f.js,.js,True,raw/iclass.tku.edu.tw/static/15308.55a1cc0f.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15435.660824cb.js,.js,True,raw/iclass.tku.edu.tw/static/15435.660824cb.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15448.d1593c31.js,.js,True,raw/iclass.tku.edu.tw/static/15448.d1593c31.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15471.dc6bebd9.js,.js,True,raw/iclass.tku.edu.tw/static/15471.dc6bebd9.js,200
