runtime_source,asset_url,asset_type,present_200,local_path,status
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/12472.7cff0687.js,.js,True,raw/ilearn.thu.edu.tw/static/12472.7cff0687.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/12798-c867edb0.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/12798-c867edb0.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/12798.0fbe5454.js,.js,True,raw/ilearn.thu.edu.tw/static/12798.0fbe5454.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/12855-d64fef13.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/12855-d64fef13.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/12919.4817e094.js,.js,True,raw/ilearn.thu.edu.tw/static/12919.4817e094.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/13529.d8cb667c.js,.js,True,raw/ilearn.thu.edu.tw/static/13529.d8cb667c.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/13642.2932c270.js,.js,True,raw/ilearn.thu.edu.tw/static/13642.2932c270.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/13706.e0d1043a.js,.js,True,raw/ilearn.thu.edu.tw/static/13706.e0d1043a.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/13775.3b2bed97.js,.js,True,raw/ilearn.thu.edu.tw/static/13775.3b2bed97.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/13821.19c32f7f.js,.js,True,raw/ilearn.thu.edu.tw/static/13821.19c32f7f.js,200
