url,status,path,bytes,content_type,sha256
https://ilearn.thu.edu.tw/api/air-credit/credit-states-summary,403,raw/ilearn.thu.edu.tw/api/air-credit/credit-states-summary.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://ilearn.thu.edu.tw/api/air-credit/credits,500,raw/ilearn.thu.edu.tw/api/air-credit/credits.html,1098,text/html; charset=utf-8,c8a9c72b8692df825a29bdb57ce7571832113c82049c52c919709d744af14f8f
https://ilearn.thu.edu.tw/api/air-credit/credits/clear-remaining-credits,500,raw/ilearn.thu.edu.tw/api/air-credit/credits/clear-remaining-credits.html,1098,text/html; charset=utf-8,c8a9c72b8692df825a29bdb57ce7571832113c82049c52c919709d744af14f8f
https://ilearn.thu.edu.tw/api/air-credit/credits/status,500,raw/ilearn.thu.edu.tw/api/air-credit/credits/status.html,1098,text/html; charset=utf-8,c8a9c72b8692df825a29bdb57ce7571832113c82049c52c919709d744af14f8f
https://ilearn.thu.edu.tw/api/air-credit/instructors/current-semester-courses,200,raw/ilearn.thu.edu.tw/api/air-credit/instructors/current-semester-courses.json,3,application/json,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356
https://ilearn.thu.edu.tw/api/air-credit/org/credit-state-info,403,raw/ilearn.thu.edu.tw/api/air-credit/org/credit-state-info.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://ilearn.thu.edu.tw/api/air-credit/resources/,404,raw/ilearn.thu.edu.tw/api/air-credit/resources/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://ilearn.thu.edu.tw/api/air-credit/user,200,raw/ilearn.thu.edu.tw/api/air-credit/user.json,120,application/json,542eafc859a02d670a3f8eb304841edf0c4497d9fda705d6991ccaa54218b30f
https://ilearn.thu.edu.tw/api/air-credit/user/courses/ai-ability,200,raw/ilearn.thu.edu.tw/api/air-credit/user/courses/ai-ability.json,35,application/json,978c8ed7334db01233f0c1798ce0952f826fdefcd54c950ecfe562f0079b6b1e
https://ilearn.thu.edu.tw/api/air-credit/user/credit-states,403,raw/ilearn.thu.edu.tw/api/air-credit/user/credit-states.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://ilearn.thu.edu.tw/api/air-credit/user/credit-states-stats/export,500,raw/ilearn.thu.edu.tw/api/air-credit/user/credit-states-stats/export.html,1098,text/html; charset=utf-8,c8a9c72b8692df825a29bdb57ce7571832113c82049c52c919709d744af14f8f
https://ilearn.thu.edu.tw/api/air-credit/user/token,403,raw/ilearn.thu.edu.tw/api/air-credit/user/token.json,15,application/json,fa4b96ffbda28c41f01ae4cdc0879bba9942db4b414cc1cf2a8d64fdbad4d5ac
https://ilearn.thu.edu.tw/api/air-credit/users/,404,raw/ilearn.thu.edu.tw/api/air-credit/users/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://ilearn.thu.edu.tw/api/alert/messages,200,raw/ilearn.thu.edu.tw/api/alert/messages.json,12,application/json,25ac29823ea32c588d7536a57d86d5eca0f9a65b9f951dabc9de7e8c6560ad90
https://ilearn.thu.edu.tw/api/alert/messages/read,500,raw/ilearn.thu.edu.tw/api/alert/messages/read.html,1098,text/html; charset=utf-8,c8a9c72b8692df825a29bdb57ce7571832113c82049c52c919709d744af14f8f
https://ilearn.thu.edu.tw/api/all-orgs,200,raw/ilearn.thu.edu.tw/api/all-orgs.json,789,application/json,cbf35d98ff010e48a5d39f85c782eabbdda796e945dd97c99354936f00995ae9
https://ilearn.thu.edu.tw/api/announcement,200,raw/ilearn.thu.edu.tw/api/announcement.json,21,application/json,552fc7344605827d0a4dc75d2baf66cf7ad9b77b9e400a6cd698f2349c6e962b
https://ilearn.thu.edu.tw/api/ask-questions/,404,raw/ilearn.thu.edu.tw/api/ask-questions/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://ilearn.thu.edu.tw/api/auth_code/auth_validate,403,raw/ilearn.thu.edu.tw/api/auth_code/auth_validate.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://ilearn.thu.edu.tw/api/auth_code/get_auth_code,500,raw/ilearn.thu.edu.tw/api/auth_code/get_auth_code.html,1098,text/html; charset=utf-8,c8a9c72b8692df825a29bdb57ce7571832113c82049c52c919709d744af14f8f
https://ilearn.thu.edu.tw/api/auth_code/validate_auth_code,500,raw/ilearn.thu.edu.tw/api/auth_code/validate_auth_code.html,1098,text/html; charset=utf-8,c8a9c72b8692df825a29bdb57ce7571832113c82049c52c919709d744af14f8f
https://ilearn.thu.edu.tw/api/authz/course-roles,403,raw/ilearn.thu.edu.tw/api/authz/course-roles.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://ilearn.thu.edu.tw/api/authz/courses/,404,raw/ilearn.thu.edu.tw/api/authz/courses/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://ilearn.thu.edu.tw/api/authz/roles,403,raw/ilearn.thu.edu.tw/api/authz/roles.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://ilearn.thu.edu.tw/api/auto-create,500,raw/ilearn.thu.edu.tw/api/auto-create.html,1098,text/html; charset=utf-8,c8a9c72b8692df825a29bdb57ce7571832113c82049c52c919709d744af14f8f
https://ilearn.thu.edu.tw/api/blueprint/,404,raw/ilearn.thu.edu.tw/api/blueprint/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://ilearn.thu.edu.tw/api/bulletins/,404,raw/ilearn.thu.edu.tw/api/bulletins/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://ilearn.thu.edu.tw/api/bulletins/latest,200,raw/ilearn.thu.edu.tw/api/bulletins/latest.json,31566,application/json,fc4576ac5c158f4ac1bf1b241f3e1f9a52352ebd99acdf3f5011019f50028601
https://ilearn.thu.edu.tw/api/calendar-alerts?no-intercept=true,200,raw/ilearn.thu.edu.tw/api/calendar-alerts__q_ee79111d36.json,368,application/json,a3ad4d458389ee511a7553e736f856a135dd9f83c0096a782e26f294677c1943
